"X","gross","genres","movie_title","movie_imdb_link","budget","title_year","imdb_score","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","History","Horror","Music","Musical","Mystery","Romance","Sci.Fi","Sport","Thriller","War","Western","rt_score","t_gross","t_budget","t_imdb_score","t_rt_score"
669,70236496,"Drama|History|Thriller","World Trade Center ","http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1",6.3e+07,2006,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,68,362.185126673406,352.365069740428,6,0.462721010177276
671,59617068,"Comedy|Romance","The Dictator ","http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1",6.5e+07,2012,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57,347.481640435305,355.160304004739,6.4,0.174609938698073
673,85911262,"Comedy|Drama|Family|Musical","Annie ","http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1",6.5e+07,2014,5.2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,27,381.09911094897,355.160304004739,5.2,-0.605940212380161
674,53846915,"Comedy|Crime|Drama|Romance","Focus ","http://www.imdb.com/title/tt2381941/?ref_=fn_tt_tt_1",50100000,2015,6.6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,56,338.649575415174,332.526619397029,6.6,0.14946323357073
675,54758461,"Action|Comedy|Romance","This Means War ","http://www.imdb.com/title/tt1596350/?ref_=fn_tt_tt_1",6.5e+07,2012,6.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,340.090593019522,355.160304004739,6.3,-0.636036740695826
680,36064910,"Action|Sci-Fi|Thriller","Death Race ","http://www.imdb.com/title/tt0452608/?ref_=fn_tt_tt_1",4.5e+07,2008,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,43,305.978237445285,323.614503525088,6.4,-0.174609938698074
685,43532294,"Drama|Sport","We Are Marshall ","http://www.imdb.com/title/tt0758794/?ref_=fn_tt_tt_1",6.5e+07,2006,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,49,320.909851540303,355.160304004739,7.1,-0.0248206500144439
692,13750556,"Action|Crime|Thriller","Sin City: A Dame to Kill For ","http://www.imdb.com/title/tt0458481/?ref_=fn_tt_tt_1",6.5e+07,2014,6.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,239.579119427414,355.160304004739,6.5,-0.174609938698074
705,32178777,"Comedy|Romance|Sport","The Love Guru ","http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1",6.2e+07,2008,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,297.267563318759,350.942426295011,3.8,-1.06444156490296
707,54116191,"Crime|Drama|Mystery|Thriller|Western","The Hateful Eight ","http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1",4.4e+07,2015,7.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,75,339.077152288722,321.7790559434,7.9,0.666720792326638
708,118153533,"Comedy|Sport","Blades of Glory ","http://www.imdb.com/title/tt0445934/?ref_=fn_tt_tt_1",6.1e+07,2007,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,413.034197601908,349.502467904407,6.3,0.490525095280763
709,108012170,"Adventure|Animation|Comedy|Family|Fantasy","Hop ","http://www.imdb.com/title/tt1411704/?ref_=fn_tt_tt_1",6.3e+07,2011,5.5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,403.78210570484,352.365069740428,5.5,-0.666720792326638
710,210592590,"Action|Drama|Fantasy|War","300 ","http://www.imdb.com/title/tt0416449/?ref_=fn_tt_tt_1",6.5e+07,2006,7.7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,60,477.859874069015,355.160304004739,7.7,0.250785182748235
712,143151473,"Comedy|Drama|Family","Marley & Me ","http://www.imdb.com/title/tt0822832/?ref_=fn_tt_tt_1",6e+07,2008,7.1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,63,433.531118365234,348.044694717357,7.1,0.328446277586519
716,167735396,"Crime|Drama|Mystery|Thriller","Gone Girl ","http://www.imdb.com/title/tt2267998/?ref_=fn_tt_tt_1",6.1e+07,2014,8.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,88,451.214587702121,349.502467904407,8.1,1.15638246077668
723,75573300,"Action|Comedy|Crime|Drama|Thriller","2 Guns ","http://www.imdb.com/title/tt1272878/?ref_=fn_tt_tt_1",6.1e+07,2013,6.7,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,64,368.951267942705,349.502467904407,6.7,0.354756155827213
728,109176215,"Comedy","Couples Retreat ","http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1",6e+07,2009,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,404.876358207401,348.044694717357,5.5,-1.20624568818228
731,81687587,"Action|Sci-Fi|Thriller","The Scorch Trials ","http://www.imdb.com/title/tt4046784/?ref_=fn_tt_tt_1",6.1e+07,2015,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,48,376.276079799137,349.502467904407,6.4,-0.0496566029406726
732,80574010,"Drama|Romance","Eat Pray Love ","http://www.imdb.com/title/tt0879870/?ref_=fn_tt_tt_1",6e+07,2010,5.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,36,374.97340679208,348.044694717357,5.7,-0.354756155827213
734,90356857,"Action|Comedy|Crime|Thriller","RED ","http://www.imdb.com/title/tt1245526/?ref_=fn_tt_tt_1",5.8e+07,2010,7.1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,385.987125713272,345.073587791776,7.1,0.547320713351646
740,80033643,"Action|Crime|Mystery|Thriller","Jack Reacher ","http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1",6e+07,2012,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,62,374.336409311895,348.044694717357,7,0.30236184494975
742,71844424,"Documentary|Music","This Is It ","http://www.imdb.com/title/tt1477715/?ref_=fn_tt_tt_1",6e+07,2009,7.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,364.263145329199,348.044694717357,7.3,0.866641233146676
743,75638743,"Drama|Thriller","Contagion ","http://www.imdb.com/title/tt1598778/?ref_=fn_tt_tt_1",6e+07,2011,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,84,369.031981395939,348.044694717357,6.6,0.980716280162662
745,75280058,"Animation|Family|Fantasy","Coraline ","http://www.imdb.com/title/tt0327597/?ref_=fn_tt_tt_1",6e+07,2009,7.7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,90,368.58895588122,348.044694717357,7.7,1.25930332677631
746,64505912,"Sci-Fi|Thriller","The Happening ","http://www.imdb.com/title/tt0949731/?ref_=fn_tt_tt_1",4.8e+07,2008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,354.475823647038,328.943316023025,5,-0.903356660859843
748,61112916,"Comedy|Family|Fantasy","The Shaggy Dog ","http://www.imdb.com/title/tt0393735/?ref_=fn_tt_tt_1",5e+07,2006,4.4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,349.665944980504,332.358566101486,4.4,-0.636036740695826
753,55994557,"Adventure|Animation|Comedy|Family|Fantasy","ParaNorman ","http://www.imdb.com/title/tt1623288/?ref_=fn_tt_tt_1",6e+07,2012,7,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,87,342.016209770017,348.044694717357,7,1.10923983389768
761,50549107,"Action|Drama|Thriller","Jack Ryan: Shadow Recruit ","http://www.imdb.com/title/tt1205537/?ref_=fn_tt_tt_1",6e+07,2014,6.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,56,333.278271311623,348.044694717357,6.2,0.14946323357073
762,56443482,"Biography|Comedy|Drama","Joy ","http://www.imdb.com/title/tt2446980/?ref_=fn_tt_tt_1",6e+07,2015,6.6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,342.70766307307,348.044694717357,6.6,0.250785182748235
765,46975183,"Action|Crime|Drama|Mystery|Thriller","Shooter ","http://www.imdb.com/title/tt0822854/?ref_=fn_tt_tt_1",6.1e+07,2007,7.2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,48,327.151793488505,349.502467904407,7.2,-0.0496566029406726
766,50807639,"Adventure|Animation|Comedy|Family|Fantasy","The Boxtrolls ","http://www.imdb.com/title/tt0787474/?ref_=fn_tt_tt_1",6e+07,2014,6.8,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,75,333.708696745828,348.044694717357,6.8,0.666720792326638
771,45996718,"Action|Crime|Drama|Thriller","Gangster Squad ","http://www.imdb.com/title/tt1321870/?ref_=fn_tt_tt_1",6e+07,2013,6.7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,31,325.413734420637,348.044694717357,6.7,-0.490525095280763
772,43337279,"Adventure|Comedy","Year One ","http://www.imdb.com/title/tt1045778/?ref_=fn_tt_tt_1",6e+07,2009,4.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,320.545357671171,348.044694717357,4.9,-1.02168356313749
773,37479778,"Biography|Drama|History|Sport","Invictus ","http://www.imdb.com/title/tt1057500/?ref_=fn_tt_tt_1",6e+07,2009,7.4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,76,308.974708624682,348.044694717357,7.4,0.698045859480917
775,40559930,"Comedy|Crime|Romance|Thriller","Duplicity ","http://www.imdb.com/title/tt1135487/?ref_=fn_tt_tt_1",6e+07,2009,6.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65,315.215734839843,348.044694717357,6.2,0.381313958869171
777,36279230,"Action|Crime|Thriller","The Sentinel ","http://www.imdb.com/title/tt0443632/?ref_=fn_tt_tt_1",6e+07,2006,6.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,306.437735325722,348.044694717357,6.1,-0.435270167048313
785,40076438,"Action|Crime|Drama|Mystery|Thriller","Righteous Kill ","http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1",6e+07,2008,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,19,314.260154983701,348.044694717357,6,-0.866641233146676
792,29136626,"Action|Fantasy|Horror|Sci-Fi|Thriller","Priest ","http://www.imdb.com/title/tt0822847/?ref_=fn_tt_tt_1",6e+07,2011,5.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,15,289.879847743569,348.044694717357,5.7,-1.02168356313749
795,623279547,"Action|Adventure|Sci-Fi","The Avengers ","http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1",2.2e+08,2012,8.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92,628.019838013761,483.153314252363,8.1,1.37763233712214
801,22451,"Drama|Fantasy|Mystery|Romance","Winter's Tale ","http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1",6e+07,2014,6.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13,44.9631008239925,348.044694717357,6.2,-1.10923983389768
802,31165421,"Fantasy|Horror|Mystery|Romance","The Mortal Instruments: City of Bones ","http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1",6e+07,2013,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,12,294.867190367022,348.044694717357,6,-1.15638246077668
803,11802056,"Adventure|Comedy|Family|Romance|Sci-Fi","Meet Dave ","http://www.imdb.com/title/tt0765476/?ref_=fn_tt_tt_1",6e+07,2008,4.9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,20,230.449553014682,348.044694717357,4.9,-0.831058479296574
807,19781879,"Action|Crime|Fantasy|Thriller","The Spirit ","http://www.imdb.com/title/tt0831887/?ref_=fn_tt_tt_1",6e+07,2008,4.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,262.763788553398,348.044694717357,4.8,-1.06444156490296
815,350123553,"Action|Biography|Drama|History|Thriller|War","American Sniper ","http://www.imdb.com/title/tt2179136/?ref_=fn_tt_tt_1",58800000,2014,7.3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,72,543.161237447633,346.271113398118,7.3,0.576382847342255
816,80021740,"Adventure|Comedy|Family|Fantasy|Horror","Goosebumps ","http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1",5.8e+07,2015,6.4,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,76,374.322341510866,345.073587791776,6.4,0.698045859480917
821,31199215,"Comedy|Drama|Romance|Sport","Leatherheads ","http://www.imdb.com/title/tt0379865/?ref_=fn_tt_tt_1",5.8e+07,2008,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,53,294.948176065179,345.073587791776,6,0.0745232278451489
823,29580087,"Comedy|Drama|Romance","Did You Hear About the Morgans? ","http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1",5.8e+07,2009,4.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12,290.991738311717,345.073587791776,4.7,-1.15638246077668
824,44665963,"Comedy","The Internship ","http://www.imdb.com/title/tt2234155/?ref_=fn_tt_tt_1",5.8e+07,2013,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,323.004829521733,345.073587791776,6.3,-0.381313958869171
826,49875589,"Action|Adventure|Drama|History|War","Red Tails ","http://www.imdb.com/title/tt0485985/?ref_=fn_tt_tt_1",5.8e+07,2012,5.9,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,41,332.149137057649,345.073587791776,5.9,-0.225253363068436
829,36931089,"Comedy","That's My Boy ","http://www.imdb.com/title/tt1232200/?ref_=fn_tt_tt_1",7e+07,2012,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,307.82290976977,361.876487691478,5.6,-0.831058479296574
832,51774002,"Action|Fantasy|Thriller","Ghost Rider: Spirit of Vengeance ","http://www.imdb.com/title/tt1071875/?ref_=fn_tt_tt_1",5.7e+07,2011,4.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,335.303176428375,343.559133046928,4.3,-0.941332186301317
838,217326336,"Animation|Comedy|Family|Fantasy|Music","Alvin and the Chipmunks ","http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1",6e+07,2007,5.2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,27,481.666424896599,348.044694717357,5.2,-0.605940212380161
846,107100855,"Biography|Drama|Thriller","Captain Phillips ","http://www.imdb.com/title/tt1535109/?ref_=fn_tt_tt_1",5.5e+07,2013,7.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93,402.919241029471,340.469411985347,7.9,1.44479722250881
847,98711404,"Comedy|Crime|Romance|Thriller","Date Night ","http://www.imdb.com/title/tt1279935/?ref_=fn_tt_tt_1",5.5e+07,2010,6.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,67,394.705129976941,340.469411985347,6.3,0.435270167048313
849,101530738,"Action|Crime|Thriller","The Equalizer ","http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1",5.5e+07,2014,7.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,397.522028798494,340.469411985347,7.2,0.250785182748235
852,162586036,"Biography|Drama","The Pursuit of Happyness ","http://www.imdb.com/title/tt0454921/?ref_=fn_tt_tt_1",5.5e+07,2006,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,447.679938841424,340.469411985347,8,0.435270167048313
864,68218041,"Comedy|Family|Fantasy","Mr. Popper's Penguins ","http://www.imdb.com/title/tt1396218/?ref_=fn_tt_tt_1",5.5e+07,2011,6,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,359.525434549388,340.469411985347,6,-0.0496566029406726
865,25040293,"Action|Adventure|Fantasy","The Forbidden Kingdom ","http://www.imdb.com/title/tt0865556/?ref_=fn_tt_tt_1",5.5e+07,2008,6.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65,278.956609473076,340.469411985347,6.6,0.381313958869171
866,55747724,"Adventure|Animation|Comedy|Family","Free Birds ","http://www.imdb.com/title/tt1621039/?ref_=fn_tt_tt_1",5.5e+07,2013,5.9,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,341.634254037308,340.469411985347,5.9,-0.941332186301317
872,34350553,"Action|Comedy|Sci-Fi","The Watch ","http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1",6.8e+07,2012,5.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,302.226961107061,359.234607409268,5.7,-0.941332186301317
876,33472850,"Comedy|Sport","Semi-Pro ","http://www.imdb.com/title/tt0839980/?ref_=fn_tt_tt_1",5.5e+07,2008,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,300.25180553536,340.469411985347,5.8,-0.796498108893595
878,35707327,"Crime|Drama|Mystery|Thriller","Changeling ","http://www.imdb.com/title/tt0824747/?ref_=fn_tt_tt_1",5.5e+07,2008,7.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,62,305.207006660622,340.469411985347,7.8,0.30236184494975
886,16088610,"Comedy|Drama|Family|Fantasy","Imagine That ","http://www.imdb.com/title/tt0780567/?ref_=fn_tt_tt_1",5.5e+07,2009,5.6,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,40,249.331749511317,340.469411985347,5.6,-0.250785182748235
887,51178893,"Adventure|Comedy|Crime|Family|Musical","Muppets Most Wanted ","http://www.imdb.com/title/tt2281587/?ref_=fn_tt_tt_1",5e+07,2014,6.4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79,334.323927134937,332.358566101486,6.4,0.796498108893595
889,39440655,"Drama|Music|Musical|Romance","Burlesque ","http://www.imdb.com/title/tt1126591/?ref_=fn_tt_tt_1",5.5e+07,2010,6.4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,36,312.990335137215,340.469411985347,6.4,-0.354756155827213
894,69951824,"Drama|Romance","Seven Pounds ","http://www.imdb.com/title/tt0814314/?ref_=fn_tt_tt_1",5.5e+07,2008,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,361.813519774916,340.469411985347,7.7,-0.605940212380161
895,9483821,"Action|Thriller","Bullet to the Head ","http://www.imdb.com/title/tt1308729/?ref_=fn_tt_tt_1",5.5e+07,2012,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,217.975901492386,340.469411985347,5.7,-0.0745232278451489
898,75604320,"Comedy|Romance","You, Me and Dupree ","http://www.imdb.com/title/tt0463034/?ref_=fn_tt_tt_1",5.4e+07,2006,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,368.989532673853,338.892851563856,5.6,-0.796498108893595
906,62563543,"Biography|Crime|Drama","Black Mass ","http://www.imdb.com/title/tt1355683/?ref_=fn_tt_tt_1",5.3e+07,2015,7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,351.74624533018,337.29423995797,7,0.636036740695826
907,33574332,"Drama|History|War","Flags of Our Fathers ","http://www.imdb.com/title/tt0418689/?ref_=fn_tt_tt_1",9e+07,2006,7.1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,73,300.482149233565,385.601498570119,7.1,0.605940212380161
908,73343413,"Crime|Drama|Thriller","Law Abiding Citizen ","http://www.imdb.com/title/tt1197624/?ref_=fn_tt_tt_1",5e+07,2009,7.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,366.16919139862,332.358566101486,7.4,-0.666720792326638
909,25031037,"Action|Horror|Thriller","Grindhouse ","http://www.imdb.com/title/tt0462322/?ref_=fn_tt_tt_1",5.3e+07,2007,7.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,83,278.930457527701,337.29423995797,7.6,0.941332186301316
911,5755286,"Drama|Romance|Sport","Lucky You ","http://www.imdb.com/title/tt0338216/?ref_=fn_tt_tt_1",5.5e+07,2007,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,29,191.919073727883,340.469411985347,5.9,-0.547320713351646
913,95720716,"Drama|History|Thriller","Zero Dark Thirty ","http://www.imdb.com/title/tt1790885/?ref_=fn_tt_tt_1",4e+07,2012,7.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,92,391.650278674757,314.10829150682,7.4,1.37763233712214
914,118683135,"Comedy|Drama|Romance","The Break-Up ","http://www.imdb.com/title/tt0452594/?ref_=fn_tt_tt_1",5.2e+07,2006,5.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33,413.50073437534,335.672843799512,5.8,-0.435270167048313
915,143704210,"Comedy|Family|Musical|Romance","Mamma Mia! ","http://www.imdb.com/title/tt0795421/?ref_=fn_tt_tt_1",5.2e+07,2008,6.3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,54,433.952857393305,335.672843799512,6.3,0.0994360268467558
916,110476776,"Comedy|Romance","Valentine's Day ","http://www.imdb.com/title/tt0817230/?ref_=fn_tt_tt_1",5.2e+07,2010,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,406.08864036423,335.672843799512,5.7,-0.903356660859843
919,37035845,"Comedy|Fantasy","The Change-Up ","http://www.imdb.com/title/tt1488555/?ref_=fn_tt_tt_1",5.2e+07,2011,6.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,308.043798409842,335.672843799512,6.4,-0.666720792326638
927,296623634,"Adventure|Drama|Fantasy|Romance","The Twilight Saga: New Moon ","http://www.imdb.com/title/tt1259571/?ref_=fn_tt_tt_1",5e+07,2009,4.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,28,520.94213003539,332.358566101486,4.6,-0.576382847342255
929,62453315,"Romance|Sci-Fi|Thriller","The Adjustment Bureau ","http://www.imdb.com/title/tt1385826/?ref_=fn_tt_tt_1",50200000,2011,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,72,351.589448216712,332.694421303765,7.1,0.576382847342255
932,218628680,"Comedy|Fantasy","Ted ","http://www.imdb.com/title/tt1637725/?ref_=fn_tt_tt_1",5e+07,2012,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67,482.39239343335,332.358566101486,7,0.435270167048313
935,2175312,"Comedy","Anchorman 2: The Legend Continues ","http://www.imdb.com/title/tt1229340/?ref_=fn_tt_tt_1",5e+07,2013,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,149.617389353611,332.358566101486,6.3,0.666720792326638
937,126975169,"Mystery|Sci-Fi|Thriller","Super 8 ","http://www.imdb.com/title/tt1650062/?ref_=fn_tt_tt_1",5e+07,2011,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,82,420.609484929467,332.358566101486,7.1,0.903356660859843
940,191616238,"Action|Comedy|Crime","22 Jump Street ","http://www.imdb.com/title/tt2294449/?ref_=fn_tt_tt_1",5e+07,2014,7.1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,466.617495903141,332.358566101486,7.1,0.980716280162662
942,97680195,"Comedy|Romance","Yes Man ","http://www.imdb.com/title/tt1068680/?ref_=fn_tt_tt_1",7e+07,2008,6.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,393.659736872347,361.876487691478,6.8,-0.0994360268467557
945,150315155,"Comedy|Family","Daddy's Home ","http://www.imdb.com/title/tt1528854/?ref_=fn_tt_tt_1",5e+07,2015,6.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,438.905102466922,332.358566101486,6.1,-0.490525095280763
946,127997349,"Adventure|Comedy|Drama|Fantasy|Musical","Into the Woods ","http://www.imdb.com/title/tt2180411/?ref_=fn_tt_tt_1",5e+07,2014,6,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,71,421.461468800611,332.358566101486,6,0.547320713351646
947,88504640,"Crime|Drama|Mystery|Thriller","Inside Man ","http://www.imdb.com/title/tt0454848/?ref_=fn_tt_tt_1",4.5e+07,2006,7.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,87,383.972998464556,323.614503525088,7.6,1.10923983389768
951,79948113,"Drama|Mystery|Sci-Fi|Thriller","Knowing ","http://www.imdb.com/title/tt0448011/?ref_=fn_tt_tt_1",5e+07,2009,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,34,374.235289057999,332.358566101486,6.2,-0.408143511816288
952,88658172,"Comedy|Romance","Failure to Launch ","http://www.imdb.com/title/tt0427229/?ref_=fn_tt_tt_1",5e+07,2006,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,384.141146598383,332.358566101486,5.6,-0.698045859480917
954,84244877,"Comedy|Drama|Romance","Crazy, Stupid, Love. ","http://www.imdb.com/title/tt1570728/?ref_=fn_tt_tt_1",5e+07,2011,7.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,78,379.217970424314,332.358566101486,7.4,0.762863921878057
957,75605492,"Biography|Drama|Sport","Moneyball ","http://www.imdb.com/title/tt1210166/?ref_=fn_tt_tt_1",5e+07,2011,7.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,94,368.990978163976,332.358566101486,7.6,1.51919717863482
960,67128202,"Action|Adventure|Family|Fantasy|Sci-Fi|Thriller","Race to Witch Mountain ","http://www.imdb.com/title/tt1075417/?ref_=fn_tt_tt_1",6.5e+07,2009,5.7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,43,358.064750293879,355.160304004739,5.7,-0.174609938698074
